,Missing 1,alpha,y_true,y_pred,y_pred_semi
4592,3,0.1,1,1,-1
4593,3,0.1,1,1,-1
4594,3,0.1,1,1,-1
4595,3,0.1,1,1,-1
4596,3,0.1,1,1,-1
4597,3,0.1,1,1,-1
4598,3,0.1,1,1,-1
4599,3,0.1,1,1,-1
4600,3,0.1,1,1,-1
4601,3,0.1,1,1,-1
4602,3,0.1,1,1,-1
4603,3,0.1,1,1,-1
4604,3,0.1,1,1,-1
4605,3,0.1,1,1,-1
4606,3,0.1,1,1,-1
4607,3,0.1,1,1,-1
4608,3,0.1,1,1,-1
4609,3,0.1,1,1,-1
4610,3,0.1,1,1,-1
4611,3,0.1,1,1,-1
4612,3,0.1,1,1,-1
4613,3,0.1,1,1,-1
4614,3,0.1,1,1,-1
4615,3,0.1,1,1,-1
4616,3,0.1,1,1,-1
4617,3,0.1,1,1,-1
4618,3,0.1,1,1,-1
4619,3,0.1,1,1,-1
4620,3,0.1,1,1,-1
4621,3,0.1,1,1,-1
4622,3,0.1,1,1,-1
4623,3,0.1,1,1,-1
4624,3,0.1,1,1,-1
4625,3,0.1,1,1,-1
4626,3,0.1,1,1,-1
4627,3,0.1,1,1,-1
4628,3,0.1,1,1,-1
4629,3,0.1,1,1,-1
4630,3,0.1,1,1,-1
4631,3,0.1,1,1,-1
4632,3,0.1,1,1,-1
4633,3,0.1,1,1,-1
4634,3,0.1,1,1,-1
4635,3,0.1,1,1,-1
4636,3,0.1,1,1,-1
4637,3,0.1,1,1,-1
4638,3,0.1,1,1,-1
4639,3,0.1,1,1,-1
4640,3,0.1,1,1,-1
4641,3,0.1,1,1,-1
4642,3,0.1,1,1,-1
4643,3,0.1,1,1,-1
4644,3,0.1,1,1,-1
4645,3,0.1,1,1,-1
4646,3,0.1,1,1,-1
4647,3,0.1,1,1,-1
4648,3,0.1,1,1,-1
4649,3,0.1,1,1,-1
4650,3,0.1,1,1,-1
4651,3,0.1,1,1,-1
4652,3,0.1,1,1,-1
4653,3,0.1,1,1,-1
4654,3,0.1,1,1,-1
4655,3,0.1,1,1,-1
4656,3,0.1,1,1,-1
4657,3,0.1,1,1,-1
4658,3,0.1,1,1,-1
4659,3,0.1,1,1,-1
4660,3,0.1,2,2,-1
4661,3,0.1,2,2,-1
4662,3,0.1,2,3,-1
4663,3,0.1,2,3,-1
4664,3,0.1,2,2,-1
4665,3,0.1,2,2,-1
4666,3,0.1,2,2,-1
4667,3,0.1,2,3,-1
4668,3,0.1,2,3,-1
4669,3,0.1,2,2,-1
4670,3,0.1,2,2,-1
4671,3,0.1,2,2,-1
4672,3,0.1,2,2,-1
4673,3,0.1,2,2,-1
4674,3,0.1,2,2,-1
4675,3,0.1,2,2,-1
4676,3,0.1,2,2,-1
4677,3,0.1,2,2,-1
4678,3,0.1,2,3,-1
4679,3,0.1,2,3,-1
4680,3,0.1,2,2,-1
4681,3,0.1,2,2,-1
4682,3,0.1,2,2,-1
4683,3,0.1,2,2,-1
4684,3,0.1,2,3,-1
4685,3,0.1,2,3,-1
4686,3,0.1,2,2,-1
4687,3,0.1,2,2,-1
4688,3,0.1,2,2,-1
4689,3,0.1,2,2,-1
4690,3,0.1,2,2,-1
4691,3,0.1,2,3,-1
4692,3,0.1,2,2,-1
4693,3,0.1,2,2,-1
4694,3,0.1,2,2,-1
4695,3,0.1,2,3,-1
4696,3,0.1,2,2,-1
4697,3,0.1,2,3,-1
4698,3,0.1,2,2,-1
4699,3,0.1,2,2,-1
4700,3,0.1,2,2,-1
4701,3,0.1,2,3,-1
4702,3,0.1,2,2,-1
4703,3,0.1,2,2,-1
4704,3,0.1,2,2,-1
4705,3,0.1,2,2,-1
4706,3,0.1,2,2,-1
4707,3,0.1,2,2,-1
4708,3,0.1,2,2,-1
4709,3,0.1,2,2,-1
4710,3,0.1,2,2,-1
4711,3,0.1,2,2,-1
4712,3,0.1,2,2,-1
4713,3,0.1,2,2,-1
4714,3,0.1,2,1,-1
4715,3,0.1,2,2,-1
4716,3,0.1,2,2,-1
4717,3,0.1,2,3,-1
4718,3,0.1,2,2,-1
4719,3,0.1,2,2,-1
4720,3,0.1,2,2,-1
4721,3,0.1,2,2,-1
4722,3,0.1,2,2,-1
4723,3,0.1,2,2,-1
4724,3,0.1,2,2,-1
4725,3,0.1,2,2,-1
4726,3,0.1,2,2,-1
4727,3,0.1,2,2,-1
4728,3,0.1,2,3,-1
4729,3,0.1,2,3,-1
4730,3,0.1,2,2,-1
4731,3,0.1,2,2,-1
4732,3,0.1,2,2,-1
4733,3,0.1,2,3,-1
4734,3,0.1,2,2,-1
4735,3,0.1,2,2,-1
4736,3,0.1,2,2,-1
4737,3,0.1,2,2,-1
4738,3,0.1,2,3,-1
4739,3,0.1,2,3,-1
4740,3,0.1,2,2,-1
4741,3,0.1,2,3,-1
4742,3,0.1,2,2,-1
4743,3,0.1,2,3,-1
4744,3,0.1,2,2,-1
4745,3,0.1,2,3,-1
4746,3,0.1,2,2,-1
4747,3,0.1,2,2,-1
4748,3,0.1,2,2,-1
4749,3,0.1,2,2,-1
4750,3,0.1,2,2,-1
4751,3,0.1,2,2,-1
4752,3,0.1,2,2,-1
4753,3,0.1,2,2,-1
4754,3,0.1,2,3,-1
4755,3,0.1,2,2,-1
4756,3,0.1,2,3,-1
4757,3,0.1,2,3,-1
4758,3,0.1,2,2,-1
4759,3,0.1,2,2,-1
4760,3,0.1,2,2,-1
4761,3,0.1,2,2,-1
4762,3,0.1,2,2,-1
4763,3,0.1,2,2,-1
4764,3,0.1,2,2,-1
4765,3,0.1,2,2,-1
4766,3,0.1,2,2,-1
4767,3,0.1,2,2,-1
4768,3,0.1,2,3,-1
4769,3,0.1,2,2,-1
4770,3,0.1,2,2,-1
4771,3,0.1,2,2,-1
4772,3,0.1,2,3,-1
4773,3,0.1,2,2,-1
4774,3,0.1,2,3,-1
4775,3,0.1,2,3,-1
4776,3,0.1,2,2,-1
4777,3,0.1,2,2,-1
4778,3,0.1,2,2,-1
4779,3,0.1,2,2,-1
4780,3,0.1,2,3,-1
4781,3,0.1,2,2,-1
4782,3,0.1,2,2,-1
4783,3,0.1,2,2,-1
4784,3,0.1,2,2,-1
4785,3,0.1,2,2,-1
4786,3,0.1,2,2,-1
4787,3,0.1,2,2,-1
4788,3,0.1,2,2,-1
4789,3,0.1,2,2,-1
4790,3,0.1,2,2,-1
4791,3,0.1,2,3,-1
4792,3,0.1,2,2,-1
4793,3,0.1,2,2,-1
4794,3,0.1,2,3,-1
4795,3,0.1,2,2,-1
4796,3,0.1,2,2,-1
4797,3,0.1,2,3,-1
4798,3,0.1,2,2,-1
4799,3,0.1,2,2,-1
4800,3,0.1,2,2,-1
4801,3,0.1,2,2,-1
4802,3,0.1,2,2,-1
4803,3,0.1,2,2,-1
4804,3,0.1,2,3,-1
4805,3,0.1,2,2,-1
4806,3,0.1,2,2,-1
4807,3,0.1,2,2,-1
4808,3,0.1,2,2,-1
4809,3,0.1,2,3,-1
4810,3,0.1,2,3,-1
4811,3,0.1,2,2,-1
4812,3,0.1,2,2,-1
4813,3,0.1,2,3,-1
4814,3,0.1,2,3,-1
4815,3,0.1,2,2,-1
4816,3,0.1,2,2,-1
4817,3,0.1,2,2,-1
4818,3,0.1,2,2,-1
4819,3,0.1,2,2,-1
4820,3,0.1,2,2,-1
4821,3,0.1,2,3,-1
4822,3,0.1,2,2,-1
4823,3,0.1,2,3,-1
4824,3,0.1,2,2,-1
4825,3,0.1,2,3,-1
4826,3,0.1,2,2,-1
4827,3,0.1,2,3,-1
4828,3,0.1,2,2,-1
4829,3,0.1,2,3,-1
4830,3,0.1,2,3,-1
4831,3,0.1,2,2,-1
4832,3,0.1,2,2,-1
4833,3,0.1,2,2,-1
4834,3,0.1,2,3,-1
4835,3,0.1,2,2,-1
4836,3,0.1,2,2,-1
4837,3,0.1,2,2,-1
4838,3,0.1,2,3,-1
4839,3,0.1,2,2,-1
4840,3,0.1,2,2,-1
4841,3,0.1,2,2,-1
4842,3,0.1,2,2,-1
4843,3,0.1,2,2,-1
4844,3,0.1,2,2,-1
4845,3,0.1,2,2,-1
4846,3,0.1,2,2,-1
4847,3,0.1,2,3,-1
4848,3,0.1,2,2,-1
4849,3,0.1,2,2,-1
4850,3,0.1,2,2,-1
4851,3,0.1,2,3,-1
4852,3,0.1,2,2,-1
4853,3,0.1,2,2,-1
4854,3,0.1,2,2,-1
4855,3,0.1,2,2,-1
4856,3,0.1,2,2,-1
4857,3,0.1,2,2,-1
4858,3,0.1,2,2,-1
4859,3,0.1,2,2,-1
4860,3,0.1,2,2,-1
4861,3,0.1,2,2,-1
4862,3,0.1,2,2,-1
4863,3,0.1,2,2,-1
4864,3,0.1,2,2,-1
4865,3,0.1,2,3,-1
4866,3,0.1,2,2,-1
4867,3,0.1,2,2,-1
4868,3,0.1,2,2,-1
4869,3,0.1,2,3,-1
4870,3,0.1,2,3,-1
4871,3,0.1,2,3,-1
4872,3,0.1,2,2,-1
4873,3,0.1,2,2,-1
4874,3,0.1,2,2,-1
4875,3,0.1,2,2,-1
4876,3,0.1,2,2,-1
4877,3,0.1,2,2,-1
4878,3,0.1,2,2,-1
4879,3,0.1,2,2,-1
4880,3,0.1,2,2,-1
4881,3,0.1,2,2,-1
4882,3,0.1,2,2,-1
4883,3,0.1,2,2,-1
4884,3,0.1,2,3,-1
4885,3,0.1,2,2,-1
4886,3,0.1,2,2,-1
4887,3,0.1,2,2,-1
4888,3,0.1,2,3,-1
4889,3,0.1,2,3,-1
4890,3,0.1,2,2,-1
4891,3,0.1,2,2,-1
4892,3,0.1,2,2,-1
4893,3,0.1,2,2,-1
4894,3,0.1,2,2,-1
4895,3,0.1,2,2,-1
4896,3,0.1,2,2,-1
4897,3,0.1,2,2,-1
4898,3,0.1,2,2,-1
4899,3,0.1,2,2,-1
4900,3,0.1,2,3,-1
4901,3,0.1,2,2,-1
4902,3,0.1,2,2,-1
4903,3,0.1,2,3,-1
4904,3,0.1,2,2,-1
4905,3,0.1,2,3,-1
4906,3,0.1,2,2,-1
4907,3,0.1,2,3,-1
4908,3,0.1,2,2,-1
4909,3,0.1,2,2,-1
4910,3,0.1,2,2,-1
4911,3,0.1,2,2,-1
4912,3,0.1,2,2,-1
4913,3,0.1,2,3,-1
4914,3,0.1,2,2,-1
4915,3,0.1,2,3,-1
4916,3,0.1,2,2,-1
4917,3,0.1,2,2,-1
4918,3,0.1,2,2,-1
4919,3,0.1,2,2,-1
4920,3,0.1,2,2,-1
4921,3,0.1,2,2,-1
4922,3,0.1,2,2,-1
4923,3,0.1,2,2,-1
4924,3,0.1,2,3,-1
4925,3,0.1,2,3,-1
4926,3,0.1,2,2,-1
4927,3,0.1,2,2,-1
4928,3,0.1,2,2,-1
4929,3,0.1,2,2,-1
4930,3,0.1,2,2,-1
4931,3,0.1,2,2,-1
4932,3,0.1,2,3,-1
4933,3,0.1,2,3,-1
4934,3,0.1,2,2,-1
4935,3,0.1,2,2,-1
4936,3,0.1,2,2,-1
4937,3,0.1,2,2,-1
4938,3,0.1,2,2,-1
4939,3,0.1,2,2,-1
4940,3,0.1,2,3,-1
4941,3,0.1,2,2,-1
4942,3,0.1,2,2,-1
4943,3,0.1,2,2,-1
4944,3,0.1,2,1,-1
4945,3,0.1,2,2,-1
4946,3,0.1,2,2,-1
4947,3,0.1,2,3,-1
4948,3,0.1,2,2,-1
4949,3,0.1,2,3,-1
4950,3,0.1,2,2,-1
4951,3,0.1,2,3,-1
4952,3,0.1,2,2,-1
4953,3,0.1,2,2,-1
4954,3,0.1,2,2,-1
4955,3,0.1,2,2,-1
4956,3,0.1,2,2,-1
4957,3,0.1,2,2,-1
4958,3,0.1,2,2,-1
4959,3,0.1,2,1,-1
4960,3,0.1,2,2,-1
4961,3,0.1,2,2,-1
4962,3,0.1,2,0,-1
4963,3,0.1,2,3,-1
4964,3,0.1,2,2,-1
4965,3,0.1,2,2,-1
4966,3,0.1,2,2,-1
4967,3,0.1,2,2,-1
4968,3,0.1,2,3,-1
4969,3,0.1,2,2,-1
4970,3,0.1,2,1,-1
4971,3,0.1,2,2,-1
4972,3,0.1,2,2,-1
4973,3,0.1,2,2,-1
4974,3,0.1,2,3,-1
4975,3,0.1,2,2,-1
4976,3,0.1,2,2,-1
4977,3,0.1,2,3,-1
4978,3,0.1,2,2,-1
4979,3,0.1,2,2,-1
4980,3,0.1,2,2,-1
4981,3,0.1,2,3,-1
4982,3,0.1,2,2,-1
4983,3,0.1,2,3,-1
4984,3,0.1,2,2,-1
4985,3,0.1,2,2,-1
4986,3,0.1,2,2,-1
4987,3,0.1,2,2,-1
4988,3,0.1,2,3,-1
4989,3,0.1,2,2,-1
4990,3,0.1,2,2,-1
4991,3,0.1,2,2,-1
4992,3,0.1,2,3,-1
4993,3,0.1,2,2,-1
4994,3,0.1,2,2,-1
4995,3,0.1,2,3,-1
4996,3,0.1,2,2,-1
4997,3,0.1,2,1,-1
4998,3,0.1,2,3,-1
4999,3,0.1,2,2,-1
5000,3,0.1,2,3,-1
5001,3,0.1,2,2,-1
5002,3,0.1,2,2,-1
5003,3,0.1,2,3,-1
5004,3,0.1,2,2,-1
5005,3,0.1,2,3,-1
5006,3,0.1,2,2,-1
5007,3,0.1,2,3,-1
5008,3,0.1,2,3,-1
5009,3,0.1,2,2,-1
5010,3,0.1,2,2,-1
5011,3,0.1,2,2,-1
5012,3,0.1,2,3,-1
5013,3,0.1,2,3,-1
5014,3,0.1,2,3,-1
5015,3,0.1,2,2,-1
5016,3,0.1,2,3,-1
5017,3,0.1,2,2,-1
5018,3,0.1,2,2,-1
5019,3,0.1,2,2,-1
5020,3,0.1,2,2,-1
5021,3,0.1,2,2,-1
5022,3,0.1,2,2,-1
5023,3,0.1,2,3,-1
5024,3,0.1,2,3,-1
5025,3,0.1,2,2,-1
5026,3,0.1,2,2,-1
5027,3,0.1,2,2,-1
5028,3,0.1,2,2,-1
5029,3,0.1,2,3,-1
5030,3,0.1,2,2,-1
5031,3,0.1,2,2,-1
5032,3,0.1,2,2,-1
5033,3,0.1,2,2,-1
5034,3,0.1,2,2,-1
5035,3,0.1,2,2,-1
5036,3,0.1,2,3,-1
5037,3,0.1,2,2,-1
5038,3,0.1,2,2,-1
5039,3,0.1,2,3,-1
5040,3,0.1,3,3,-1
5041,3,0.1,3,3,-1
5042,3,0.1,3,3,-1
5043,3,0.1,3,3,-1
5044,3,0.1,3,3,-1
5045,3,0.1,3,3,-1
5046,3,0.1,3,3,-1
5047,3,0.1,3,3,-1
5048,3,0.1,3,3,-1
5049,3,0.1,3,3,-1
5050,3,0.1,3,3,-1
5051,3,0.1,3,3,-1
5052,3,0.1,3,3,-1
5053,3,0.1,3,3,-1
5054,3,0.1,3,3,-1
5055,3,0.1,3,3,-1
5056,3,0.1,3,3,-1
5057,3,0.1,3,3,-1
5058,3,0.1,3,3,-1
5059,3,0.1,3,3,-1
5060,3,0.1,3,3,-1
5061,3,0.1,3,3,-1
5062,3,0.1,3,3,-1
5063,3,0.1,3,3,-1
5064,3,0.1,3,3,-1
5065,3,0.1,3,3,-1
5066,3,0.1,3,3,-1
5067,3,0.1,3,3,-1
5068,3,0.1,3,3,-1
5069,3,0.1,3,3,-1
5070,3,0.1,3,3,-1
5071,3,0.1,3,3,-1
5072,3,0.1,3,3,-1
5073,3,0.1,3,3,-1
5074,3,0.1,3,3,-1
5075,3,0.1,3,3,-1
5076,3,0.1,3,3,-1
5077,3,0.1,3,3,-1
5078,3,0.1,3,3,-1
5079,3,0.1,3,3,-1
5080,3,0.1,3,3,-1
5081,3,0.1,3,3,-1
5082,3,0.1,3,3,-1
5083,3,0.1,3,3,-1
5084,3,0.1,3,3,-1
5085,3,0.1,3,3,-1
5086,3,0.1,3,3,-1
5087,3,0.1,3,3,-1
5088,3,0.1,3,3,-1
5089,3,0.1,3,3,-1
5090,3,0.1,3,3,-1
5091,3,0.1,3,3,-1
5092,3,0.1,3,3,-1
5093,3,0.1,3,3,-1
5094,3,0.1,3,3,-1
5095,3,0.1,3,3,-1
5096,3,0.1,3,3,-1
5097,3,0.1,3,3,-1
5098,3,0.1,3,3,-1
5099,3,0.1,3,3,-1
5100,3,0.1,3,3,-1
5101,3,0.1,3,3,-1
5102,3,0.1,3,3,-1
5103,3,0.1,3,3,-1
5104,3,0.1,3,3,-1
5105,3,0.1,3,3,-1
5106,3,0.1,3,3,-1
5107,3,0.1,3,3,-1
5108,3,0.1,3,3,-1
5109,3,0.1,3,3,-1
5110,3,0.1,3,3,-1
5111,3,0.1,3,3,-1
5112,3,0.1,3,3,-1
5113,3,0.1,3,3,-1
5114,3,0.1,3,3,-1
5115,3,0.1,3,3,-1
5116,3,0.1,3,3,-1
5117,3,0.1,3,3,-1
5118,3,0.1,3,3,-1
5119,3,0.1,3,3,-1
5120,3,0.1,3,3,-1
5121,3,0.1,3,3,-1
5122,3,0.1,3,3,-1
5123,3,0.1,3,3,-1
5124,3,0.1,3,3,-1
5125,3,0.1,3,3,-1
5126,3,0.1,3,3,-1
5127,3,0.1,3,3,-1
5128,3,0.1,3,3,-1
5129,3,0.1,3,3,-1
5130,3,0.1,3,3,-1
5131,3,0.1,3,3,-1
5132,3,0.1,3,3,-1
5133,3,0.1,3,3,-1
5134,3,0.1,3,3,-1
5135,3,0.1,3,3,-1
5136,3,0.1,3,3,-1
5137,3,0.1,3,3,-1
5138,3,0.1,3,3,-1
5139,3,0.1,3,3,-1
5140,3,0.1,3,3,-1
5141,3,0.1,3,3,-1
5142,3,0.1,3,3,-1
5143,3,0.1,3,3,-1
5144,3,0.1,3,3,-1
5145,3,0.1,3,3,-1
5146,3,0.1,3,3,-1
5147,3,0.1,3,3,-1
5148,3,0.1,3,3,-1
5149,3,0.1,3,3,-1
5150,3,0.1,3,3,-1
5151,3,0.1,3,3,-1
5152,3,0.1,3,3,-1
5153,3,0.1,3,3,-1
5154,3,0.1,3,3,-1
5155,3,0.1,3,3,-1
5156,3,0.1,3,3,-1
5157,3,0.1,3,3,-1
5158,3,0.1,3,3,-1
5159,3,0.1,3,2,-1
5160,3,0.1,3,3,-1
5161,3,0.1,3,3,-1
5162,3,0.1,3,3,-1
5163,3,0.1,3,3,-1
5164,3,0.1,3,3,-1
5165,3,0.1,3,3,-1
5166,3,0.1,3,3,-1
5167,3,0.1,3,3,-1
5168,3,0.1,3,3,-1
5169,3,0.1,3,3,-1
5170,3,0.1,3,3,-1
5171,3,0.1,3,3,-1
5172,3,0.1,3,3,-1
5173,3,0.1,3,3,-1
5174,3,0.1,3,3,-1
5175,3,0.1,3,3,-1
5176,3,0.1,3,3,-1
5177,3,0.1,3,3,-1
5178,3,0.1,3,3,-1
5179,3,0.1,3,3,-1
5180,3,0.1,3,3,-1
5181,3,0.1,3,3,-1
5182,3,0.1,3,3,-1
5183,3,0.1,3,3,-1
5184,3,0.1,3,3,-1
5185,3,0.1,3,3,-1
5186,3,0.1,3,3,-1
5187,3,0.1,3,3,-1
5188,3,0.1,3,3,-1
5189,3,0.1,3,3,-1
5190,3,0.1,3,3,-1
5191,3,0.1,3,3,-1
5192,3,0.1,3,3,-1
5193,3,0.1,3,3,-1
5194,3,0.1,3,3,-1
5195,3,0.1,3,3,-1
5196,3,0.1,3,3,-1
5197,3,0.1,3,3,-1
5198,3,0.1,3,3,-1
5199,3,0.1,3,3,-1
5200,3,0.1,3,3,-1
5201,3,0.1,3,3,-1
5202,3,0.1,3,3,-1
5203,3,0.1,3,3,-1
5204,3,0.1,3,3,-1
5205,3,0.1,3,3,-1
5206,3,0.1,3,3,-1
5207,3,0.1,3,3,-1
5208,3,0.1,3,3,-1
5209,3,0.1,3,3,-1
5210,3,0.1,3,3,-1
5211,3,0.1,3,3,-1
5212,3,0.1,3,3,-1
5213,3,0.1,3,3,-1
5214,3,0.1,3,3,-1
5215,3,0.1,3,3,-1
5216,3,0.1,3,1,-1
5217,3,0.1,3,3,-1
5218,3,0.1,3,3,-1
5219,3,0.1,3,3,-1
5220,3,0.1,3,3,-1
5221,3,0.1,3,3,-1
5222,3,0.1,3,3,-1
5223,3,0.1,3,3,-1
5224,3,0.1,3,3,-1
5225,3,0.1,3,3,-1
5226,3,0.1,3,3,-1
5227,3,0.1,3,3,-1
5228,3,0.1,3,3,-1
5229,3,0.1,3,3,-1
5230,3,0.1,3,3,-1
5231,3,0.1,3,3,-1
5232,3,0.1,3,3,-1
5233,3,0.1,3,3,-1
5234,3,0.1,3,3,-1
5235,3,0.1,3,3,-1
5236,3,0.1,3,3,-1
5237,3,0.1,3,3,-1
5238,3,0.1,3,3,-1
5239,3,0.1,3,3,-1
5240,3,0.1,3,3,-1
5241,3,0.1,3,3,-1
5242,3,0.1,3,3,-1
5243,3,0.1,3,3,-1
5244,3,0.1,3,3,-1
5245,3,0.1,3,3,-1
5246,3,0.1,3,3,-1
5247,3,0.1,3,2,-1
5248,3,0.1,3,2,-1
5249,3,0.1,3,3,-1
5250,3,0.1,3,3,-1
5251,3,0.1,3,3,-1
5252,3,0.1,3,3,-1
5253,3,0.1,3,3,-1
5254,3,0.1,3,3,-1
5255,3,0.1,3,2,-1
5256,3,0.1,3,3,-1
5257,3,0.1,3,3,-1
5258,3,0.1,3,3,-1
5259,3,0.1,3,3,-1
5260,3,0.1,3,3,-1
5261,3,0.1,3,3,-1
5262,3,0.1,3,3,-1
5263,3,0.1,3,3,-1
5264,3,0.1,3,3,-1
5265,3,0.1,3,2,-1
5266,3,0.1,3,2,-1
5267,3,0.1,3,3,-1
5268,3,0.1,3,3,-1
5269,3,0.1,3,3,-1
5270,3,0.1,3,3,-1
5271,3,0.1,3,3,-1
5272,3,0.1,3,3,-1
5273,3,0.1,3,3,-1
5274,3,0.1,3,3,-1
5275,3,0.1,3,3,-1
5276,3,0.1,3,3,-1
5277,3,0.1,3,3,-1
5278,3,0.1,3,3,-1
5279,3,0.1,3,3,-1
5280,3,0.1,3,3,-1
5281,3,0.1,3,3,-1
5282,3,0.1,3,1,-1
5283,3,0.1,3,3,-1
5284,3,0.1,3,3,-1
5285,3,0.1,3,3,-1
5286,3,0.1,3,3,-1
5287,3,0.1,3,3,-1
5288,3,0.1,3,3,-1
5289,3,0.1,3,3,-1
5290,3,0.1,3,3,-1
5291,3,0.1,3,3,-1
5292,3,0.1,3,3,-1
5293,3,0.1,3,3,-1
5294,3,0.1,3,3,-1
5295,3,0.1,3,3,-1
5296,3,0.1,3,3,-1
5297,3,0.1,3,3,-1
5298,3,0.1,3,3,-1
5299,3,0.1,3,3,-1
5300,3,0.1,3,3,-1
5301,3,0.1,3,3,-1
5302,3,0.1,3,3,-1
5303,3,0.1,3,3,-1
5304,3,0.1,3,3,-1
5305,3,0.1,3,3,-1
5306,3,0.1,3,3,-1
5307,3,0.1,3,3,-1
5308,3,0.1,3,3,-1
5309,3,0.1,3,3,-1
5310,3,0.1,3,3,-1
5311,3,0.1,3,3,-1
5312,3,0.1,3,3,-1
5313,3,0.1,3,3,-1
5314,3,0.1,3,3,-1
5315,3,0.1,3,3,-1
